HYBAS_ID,area_total_ha,D1_PScore
6090110380,26482.103955213865,2.884081107857562
6090112830,13439.03848819422,2.9106710206917095
6090112900,51394.59954258258,2.8930841284011017
6090111750,77161.00589433344,-0.19805724556866044
6090111660,1654.1747197718037,2.3833074553947404
6090111270,17204.396665205863,1.0535416402210172
6090111410,63450.14863090327,0.41462797661734613
6090113480,12532.443275086081,2.5688707189613216
6090113430,10843.53141231199,2.5695575163272903
6090108230,7334.430106422981,-0.6286556219121247
6090108090,14463.049553364948,-0.14230633794940772
6090107760,28238.025287122975,-0.7570412342663054
6090107630,32458.099915694045,-0.8600613877592317
6091001330,12921.267085170099,-1.5721127698360704
6090081180,2567.499562163103,0.3959758370651284
6090082590,5330.674339499646,0.6678183868838168
6090086490,1009.9542011879644,1.3789816341543595
6090088570,198.5988948355566,1.141554703885092
6090099560,254.30992785298173,0.030188923200204595
6090099740,402.680513408141,-0.011018449989927742
6090101910,634.5337820085153,-0.7994536652991105
6090105890,979.7684972821403,-1.1333909601987695
6090106510,2179.6239315180824,-1.3959451756340922
6090119240,593.3313753290407,2.935547154357763
6090117510,1697.1038460739721,2.412185753398388
6090114630,205.6913720129604,-0.5382190609731413
6090118350,1840.932533443256,2.935547154357763
6090118450,170.90976477809625,2.935547154357763
6090114410,2658.0991905556316,2.9585214998492173
6090109750,715.6584875949649,2.8558807558892454
6090107480,1471.5347543282,2.3823214407482314
6090090600,390.5786125643493,0.19687802738255086
6090089410,361.05714152652473,0.2286387346280948
6090082800,482.734121392417,0.6570276429250613
6090080550,220.9501710772139,0.38208457286758946
6090082720,105.86356565042159,0.7363739624125183
6090082810,201.31364726406403,0.9427584036828619
6090084260,169.5735984977833,0.9850787499894936
6090000130,26080.644404639574,-0.488621744189257
6090000150,27238.609164135563,-0.598797189806617
6090000170,58135.41641922402,-0.34908385787615714
6090000200,126.05975490492463,0.3702509041383545
6090034390,707.6968761550313,1.7287677040699732
6090034410,2010.2271262051936,0.46491740522100106
6090034430,450.1448883266636,-0.05368476031616465
6090000100,4138.563943783199,-0.4840977671846752
