area_total,geom_type,HYBAS_ID,D1_raw,D2_raw,D4_raw,D5_raw,area_total_ha,n_indicadores_validos,D1_norm,D2_norm,D4_norm,D5_norm,ICSHM_EO,veto_activado,categoria,Ii,p_sim,quadrant,p_fdr,significativo_FDR,LISA_cat
36742.13379229318,Polygon,6090087090,0.7904903852351982,-0.107518042140648,3321.003144504766,0.0,36742.1337922932,4,0.52147293611395,0.7015404001101111,0.0127733836755661,1.0,0.5589466799749068,True,Crítico (veto),-0.16323037203251295,0.056,2,0.171,False,NS
12185.798489443927,Polygon,6090087140,0.856736436664083,-0.1351434108878244,368.1907305015199,0.0,12185.798489443929,4,0.5360947412488603,0.8024388097617063,0.2802696993060469,1.0,0.6547008125791534,False,Alto,0.32137693989368,0.064,1,0.1820377358490566,False,NS
8998.559167784106,Polygon,6090089070,0.4900014648494248,-0.0459724950884086,77.65181024337474,0.0,8998.559167784106,4,0.455149127459528,0.4767525293837484,0.468536920807022,1.0,0.6001096444125746,False,Alto,0.007201707792642003,0.416,1,0.45381818181818184,False,NS
15355.320750258219,Polygon,6090089030,0.7066889425311855,,561.5442814847115,0.0,15354.956086595965,3,0.5029763112010249,,0.2289919131200211,1.0,0.5773227414403487,False,Medio,-0.03883796705336721,0.178,2,0.31258536585365854,False,NS
12163.81636301723,Polygon,6090087200,0.873493954944984,-0.119177021288362,125.17027638983028,0.0,12163.409364899504,4,0.5397934547806558,0.7441234499485206,0.4109954277287259,1.0,0.6737280831144756,False,Alto,0.16602012199019353,0.269,1,0.34585714285714286,False,NS
2592.0037083684997,Polygon,6090087230,0.6309737774058872,-0.121323692443215,141.20380119528377,0.0,2592.003163708258,4,0.4862644866267236,0.7519639138189536,0.396430050264749,1.0,0.6586646126776066,False,Alto,0.16736197821305415,0.223,1,0.3317647058823529,False,NS
3908.1430430986516,Polygon,6090090190,0.3657279846560629,-0.0856718620943946,43.42966135055232,0.0,3907.243075570897,4,0.4277195286890244,0.621749797356449,0.5380738838394739,1.0,0.6468858024712368,False,Alto,0.012886848816737144,0.471,1,0.47429370629370626,False,NS
62100.6471168679,Polygon,6090090250,0.3655645851726816,,216.44499910756969,0.0,62101.23492331343,3,0.4276834632126131,,0.3447226849094004,1.0,0.5908020493740045,False,Medio,0.002143215824401,0.214,1,0.3317647058823529,False,NS
47710.88097189873,Polygon,6090090330,1.1517573349633743,-0.0055206171065081,2572.14378611673,0.0,47709.93794974713,4,0.601211649994572,0.3290068035928005,0.0438743534683955,1.0,0.493523201763942,True,Crítico (veto),-0.041410818726068194,0.458,2,0.47429370629370626,False,NS
76337.88765569359,Polygon,6090090400,0.1655551860491672,-0.0186895395747632,345.2061387599581,0.0,76337.3345287997,4,0.3835374590953114,0.3771047437880028,0.2880959734276161,1.0,0.5121845440777326,False,Medio,0.11002315549550337,0.337,3,0.3977704918032787,False,NS
34016.03686183204,Polygon,6090087630,0.3679433490587933,-0.1892344589956142,238.7625640181953,0.0,34015.86005522212,4,0.4282085031395893,1.0,0.3328268621604507,1.0,0.69025884132501,False,Alto,0.5401881854483925,0.051,1,0.1669090909090909,False,NS
15085.819851191372,Polygon,6090090070,0.3838928221369295,,71.14771195068349,0.0,15086.726000588433,3,0.4317288652188803,,0.4790461882998533,1.0,0.6369250178395779,False,Alto,0.14740262921005834,0.174,1,0.31258536585365854,False,NS
32515.64654840225,Polygon,6090090180,0.2365830069011323,-0.1160363872228279,175.41644989013724,0.0,32516.546515930004,4,0.3992146946928118,0.732652653471192,0.3701814198786848,1.0,0.6255121920106721,False,Alto,0.19552403771361057,0.046,1,0.1615609756097561,False,NS
17915.193731246218,Polygon,6090088090,1.819851134922656,-0.0202075807400021,1176.219079454056,2.395219329833984,17915.193731246218,4,0.7486730781724172,0.3826492105699679,0.1390833134451272,0.8536178239836697,0.5310058565427955,True,Crítico (veto),-0.10385976142819275,0.298,2,0.36676923076923074,False,NS
4374.822478542712,Polygon,6090088100,1.9606295825204223,-0.0242874139256421,156.89491300831511,0.0,4374.822478542712,4,0.7797456475342222,0.3975503213512296,0.3836861718453647,1.0,0.6402455351827041,False,Alto,-0.06867614349425738,0.346,4,0.3979842519685039,False,NS
57230.912298845826,Polygon,6090091120,-0.1373494313619334,-0.0040379194385374,226.7574120272998,0.0,57231.04286283208,4,0.3166804586444361,0.3235914247769914,0.3390811630489621,1.0,0.4948382616175974,False,Medio,-0.026579475230912093,0.469,2,0.47429370629370626,False,NS
4433.33847481342,Polygon,6090091080,0.6749914510544188,-0.0207963052122757,8.529296208424288,0.0,4433.339449983092,4,0.4959800520483373,0.3847994574506165,0.7255197090888497,1.0,0.6515748046469508,False,Alto,-0.13182870742308914,0.261,4,0.3429818181818182,False,NS
2844.1353701780317,Polygon,6090088150,2.0010759585539013,-0.0118889030160934,70.35635909024106,0.0,2844.6877290515663,4,0.7886729574043011,0.3522662187471953,0.4803890341306204,1.0,0.6553320525705292,False,Alto,-0.0040763402001631754,0.497,4,0.497,False,NS
18336.021224641736,Polygon,6090088240,1.751653356841151,-0.0673909867732003,533.7174605805494,0.0,18336.021224641736,4,0.7336204886182748,0.5549810507080941,0.2351686952652838,1.0,0.6309425586479132,False,Alto,0.02060722464093363,0.432,1,0.464,False,NS
21522.64962763467,Polygon,6090088160,1.9969367304813364,0.0056411630734169,311.50000775788,0.35478486328125,21521.44863637066,4,0.7877593484422489,0.2882397144964698,0.3005672947229755,0.9636379048976682,0.5850510656398406,False,Medio,0.0015195788221585033,0.465,3,0.47429370629370626,False,NS
2418.5772804891253,Polygon,6090091830,0.7246202719787501,-0.0876026346944387,2.741187006907743,0.0,2418.577280489123,4,0.5069341079200282,0.6288017171525688,0.8393564656269762,1.0,0.7437730726748933,False,Alto,-0.5345404688177314,0.142,4,0.284,False,NS
100044.4946898208,Polygon,6090091910,-0.6288358206549409,-0.0057822988518557,426.0344889816224,0.0,100044.4937146511,4,0.2081997559354206,0.3299625653848715,0.2625481313314581,1.0,0.4501776131629376,False,Medio,0.49343113884154705,0.133,3,0.275830985915493,False,NS
