HYBAS_ID,area_total_ha,D4_perdida_ha,D4_proporcion
6090090180,32516.546515930004,175.41644989013724,0.00539468266730601
6090088090,17915.193731246218,1176.2190794540559,0.06565483449964545
6090088100,4374.822478542712,156.89491300831511,0.035863149597004464
6090091120,57231.04286283208,226.7574120272998,0.0039621401373163565
6090091080,4433.339449983092,8.529296208424288,0.0019238987460021401
6090088150,2844.6877290515663,70.35635909024106,0.024732542124649384
6090088240,18336.021224641736,533.7174605805494,0.029107593956277045
6090088110,740.6610993065832,1.274303435752719,0.0017204946188556938
6090088160,21521.44863637066,311.50000775788,0.01447393309906906
6090091830,2418.577280489123,2.741187006907743,0.0011333882233249858
6090091910,100044.4937146511,426.0344889816224,0.004258450147159188
6090091460,7090.70582021485,17.687465627728642,0.0024944576853412185
6090091540,33547.99928755753,365.2449698163673,0.010887235530371296
6090091860,34734.3742592354,6.124510156250002,1.7632418279772458E-4
6090091820,25747.50264010679,7.630944012451173,2.963760842795091E-4
6090091010,11166.036774119399,253.73160809277795,0.0227235153551416
6090090970,45123.44060354556,1140.7350154655055,0.025280319944748907
6090089340,15481.700904050958,53.04643444618372,0.0034263957671668704
6090089420,36663.3406883415,544.9510137931996,0.01486364863544711
6090094710,17141.910965233834,48.932562460291294,0.002854557030399545
6090094660,40487.17151090762,209.99718250107804,0.005186758537688978
6090091200,72504.65410617279,437.17141147075733,0.006029563437825409
6090091210,28194.373723198514,264.1151476847812,0.009367654351104296
6090096470,116.55951837420243,0.0,0.0
6090096440,38696.751693967664,54.9501885536104,0.001420020703241002
6090096570,15422.446618558997,11.812719195556642,7.659432700737315E-4
6090096580,18991.40421356438,50.00122927856444,0.002632834766523039
6090092360,7758.6564073339905,136.8272419972372,0.017635430004078943
6090092270,60739.77985718189,1402.6628075378712,0.0230929847101186
6090093290,23484.084827434246,199.24930123571173,0.008484439683293408
6090093300,36142.23873282025,683.7569686554325,0.01891850069692895
6090097240,5417.51697530467,29.935756311035167,0.00552573373512164
6090097270,10184.79165413677,4.796839318847656,4.709806034077602E-4
6090097540,39684.45444735778,62.92560910977231,0.0015856488387220842
6090097490,37512.100134386565,215.44337944216187,0.005743303591916716
6090094200,25109.9673479469,243.62703448737724,0.009702403476334958
6090094190,42811.3589245364,603.506405647046,0.014096875707936461
6090098040,9419.480914556714,19.961642971023863,0.002119187156075178
6090098020,51535.35205129623,106.86023457641595,0.002073532639692682
6090099040,20739.08414116736,18.33005453220739,8.83841080321478E-4
6090099070,6829.85046776399,11.374466595458982,0.001665404923452569
6090099360,40420.96312507553,27.45507906494143,6.792287205029365E-4
6090099410,78535.5416362006,16.439860766601562,2.0933020163986087E-4
6090100580,5856.4761070680615,31.062019232608574,0.00530387534495709
6090100470,40690.93949538688,44.52240821942495,0.0010941602423427074
6090097200,40854.866680766994,520.2143080615945,0.012733227405353221
6090097140,24444.024035010036,119.06483218520233,0.004870917816750275
6090101970,29495.435805719,33.656623317823176,0.001141079031329225
6090101880,11000.670860682867,9.502666790149162,8.638261166518787E-4
6090101810,43237.46443277505,31.73324098510742,7.339292764136477E-4
6090101820,149.38569977014157,0.0,0.0
6090101980,15474.188314265919,0.26667959594726565,1.7233834210315842E-5
6090101900,63237.5279428242,590.9622531184269,0.009345119462176662
6090097280,32907.718538972695,266.0373945995139,0.008084346360397034
6090097170,27486.35888792534,96.4742176079484,0.003509894417129552
6090097150,14635.941213153672,367.99543585604494,0.025143270972236387
6090103010,17138.516700378266,26.30851191365557,0.001535051858547065
6090102970,53796.30542736826,49.70597955578375,9.23966416669506E-4
6090096290,21531.86192392258,134.42716012889184,0.006243173981138111
6090096230,21262.649866028474,378.55065586248656,0.017803550274667332
6090103840,679.485947295815,0.0,0.0
6090103890,76758.79806799848,62.685625140380886,8.166572004534182E-4
6090103670,16194.226965505752,12.53730842285156,7.741838156002412E-4
6090103640,35840.05581929174,31.473417346191432,8.781631787875213E-4
6090104930,9404.874489479002,5.15784180908203,5.48422184139935E-4
6090104920,29373.940227941708,57.97750673217775,0.0019737735653532497
6090099730,53564.89379353362,648.7399047559552,0.012111288920996076
6090099640,21844.373756310786,163.52582818280388,0.0074859471828786885
6090105130,7488.678723779154,9.248976849365231,0.001235061242512183
6090105140,12946.192687543371,12.450992504882828,9.617493579299946E-4
6090105910,20030.133503934245,5.070142449951175,2.531257442170975E-4
6090105950,12945.643312801578,13.252034326171886,0.0010236675000204376
6090101450,25103.81931840908,317.4757791190128,0.012646513070073051
6090101460,22959.30038648767,451.1261622862568,0.019648950738575637
6090106970,15844.859356467321,6.299119740062041,3.9754974142392494E-4
6090106870,1020.5348841908226,0.4622078325338925,4.5290743089137516E-4
6090106880,43915.842809623005,454.9238927222649,0.010358992646329909
6090106980,41670.85577337119,243.3551949392058,0.005839937539624909
6090108220,2290.4084840706023,2.837851090375115,0.00123901527177876
