HYBAS_ID,D1_raw,D2_raw,D4_raw,D5_raw,area_total_ha,n_indicadores_validos,D1_norm,D2_norm,D4_norm,D5_norm,ICSHM_EO,veto_activado,categoria,veto_tau_0.15,veto_tau_0.2,veto_tau_0.25,ICSHM_pesos_iguales,ICSHM_pesos_entropia,cat_iguales,cat_entropia,robustez
6090082590,0.6678183868838168,-0.0514758031585296,23.3935470635388,0.0,5330.674339499646,4,0.4943968158514548,0.4968527147307676,0.6110766328424767,1.0,0.6505815408561748,False,Alto,False,False,False,0.6505815408561748,0.8225242386673564,Alto,Seguro,0
6090082720,0.7363739624125183,,0.0,0.0,105.8635656504216,3,0.5095283783321012,,1.0,1.0,0.8365094594440338,False,Seguro,False,False,False,0.8365094594440338,0.833581203640211,Seguro,Seguro,1
6090082800,0.6570276429250613,,0.0,0.0,482.734121392417,3,0.4920150866461298,,1.0,1.0,0.8306716955487099,False,Seguro,False,False,False,0.8306716955487099,0.8320921686102412,Seguro,Seguro,1
6090082810,0.942758403682862,,0.0,0.0,201.31364726406403,3,0.5550814795063171,,1.0,1.0,0.8516938265021058,False,Seguro,False,False,False,0.8516938265021058,0.8374542712843991,Seguro,Seguro,1
6090083710,0.5935984735350709,,216.6554371542544,0.0,26802.95759076701,3,0.4780150227225421,,0.344604910597635,1.0,0.6075399777733924,False,Alto,False,False,False,0.6075399777733924,0.8062744913379568,Alto,Seguro,0
6090083810,0.6764413450426447,,1081.3957207599508,0.0,14871.043650802332,3,0.4963000721386648,,0.1493080434446235,1.0,0.5485360385277628,True,Crítico (veto),True,True,True,0.5485360385277628,0.8004906023957226,Medio,Seguro,0
6090084000,0.7417954088045192,,3.562665002058441,0.0,487.93595874431145,3,0.5107249980699327,,0.8151876741546953,1.0,0.7753042240748759,False,Alto,False,False,False,0.7753042240748759,0.8267383734452689,Alto,Seguro,0
6090084140,0.9098957073376804,,1375.8987219493977,0.0,32085.925976951803,3,0.5478280367455393,,0.1200069396286092,1.0,0.5559449921247162,True,Crítico (veto),True,True,True,0.5559449921247162,0.8037706434801747,Medio,Seguro,0
6090084260,0.9850787499894936,,0.0,0.0,169.5735984977833,3,0.5644224114349434,,1.0,1.0,0.8548074704783145,False,Seguro,False,False,False,0.8548074704783145,0.838248466636346,Seguro,Seguro,1
6090084300,0.7857658324715641,-0.1020976729157284,1.4178944274902343,0.0,9481.927683116795,4,0.5204301344922773,0.6817431391387172,0.8925031129835096,1.0,0.773669096653626,False,Alto,False,False,False,0.773669096653626,0.8793622918008275,Alto,Seguro,0
6090084310,0.6840225714307875,-0.0385966526143163,25.4560897183048,0.0,29652.59624456692,4,0.4979733977564197,0.4498131324009419,0.6011940781838587,1.0,0.6372451520853051,False,Alto,False,False,False,0.6372451520853051,0.8112499278165506,Alto,Seguro,0
6090085920,1.0023298763326791,-0.0357448772248166,938.0037307246158,0.0,63767.72154067925,4,0.5682300739643631,0.4393973582580722,0.1666109317635251,1.0,0.5435595909964901,True,Crítico (veto),False,True,True,0.5435595909964901,0.798411797498693,Medio,Alto,0
6090086020,0.5538863553742176,-0.0064472315657008,1.3298495910644532,0.0,8121.003273740284,4,0.4692497779914525,0.3323911539031386,0.897019406776051,1.0,0.6746650846676605,False,Alto,False,False,False,0.6746650846676605,0.7919483205094312,Alto,Alto,1
6090086490,1.3789816341543597,-0.1567430025445292,2.8450057537482776,0.0,1009.9542011879644,4,0.6513645172677826,0.8813287774298533,0.8360237763726559,1.0,0.8421792677675729,False,Seguro,False,False,False,0.8421792677675729,0.9359231940679757,Seguro,Seguro,1
6090086720,0.6726154496266323,-0.1269860567442271,17.111641992187515,0.0,4339.19430599167,4,0.4954556218501893,0.7726450333387964,0.6473307680918989,1.0,0.7288578558202212,False,Alto,False,False,False,0.7288578558202212,0.8896833308947134,Alto,Seguro,0
6090086730,0.9889000792566464,-0.1079478832692107,986.3308265325842,0.0,23175.17779868765,4,0.5652658538846511,0.7031103442680241,0.1605005841522776,1.0,0.6072191955762382,True,Crítico (veto),False,True,True,0.6072191955762382,0.8607590690480141,Alto,Seguro,0
6090087020,0.6703351009305055,-0.0767722443597781,0.0,0.0,963.9952217902488,4,0.4949523040892778,0.5892449904831754,1.0,1.0,0.7710493236431133,False,Alto,False,False,False,0.7710493236431133,0.8591979932059347,Alto,Seguro,0
6090087030,0.6472944623176036,0.0025823183042683,0.0,0.0,424.9523230285362,4,0.4898667824511558,0.2994117851899963,1.0,1.0,0.6973196419102881,False,Alto,False,False,False,0.6973196419102881,0.7897136314899941,Alto,Alto,1
6090087090,0.7904903852351982,-0.107518042140648,3321.003144504766,0.0,36742.1337922932,4,0.52147293611395,0.7015404001101111,0.0127733836755661,1.0,0.5589466799749068,True,Crítico (veto),True,True,True,0.5589466799749068,0.8511105754584611,Medio,Seguro,0
6090087140,0.856736436664083,-0.1351434108878244,368.1907305015199,0.0,12185.798489443929,4,0.5360947412488603,0.8024388097617063,0.2802696993060469,1.0,0.6547008125791534,False,Alto,False,False,False,0.6547008125791534,0.8864440717098001,Alto,Seguro,0
6090087200,0.873493954944984,-0.119177021288362,125.17027638983028,0.0,12163.409364899504,4,0.5397934547806558,0.7441234499485206,0.4109954277287259,1.0,0.6737280831144756,False,Alto,False,False,False,0.6737280831144756,0.877777265960489,Alto,Seguro,0
6090087210,1.4705107457265807,-0.0394770009677991,3688.454987185459,0.0,66044.30639544786,4,0.6715667905310754,0.4530285012026667,0.0,1.0,0.5311488229334356,True,Crítico (veto),True,True,True,0.5311488229334356,0.8041847635025212,Medio,Seguro,0
6090087230,0.6309737774058872,-0.121323692443215,141.20380119528377,0.0,2592.003163708258,4,0.4862644866267236,0.7519639138189536,0.396430050264749,1.0,0.6586646126776066,False,Alto,False,False,False,0.6586646126776066,0.8745467207555567,Alto,Seguro,0
6090087240,0.8115867937151185,-0.0909986222267694,1487.072112621404,0.0,20935.970822398616,4,0.5261293279620136,0.6412051621289852,0.1105529619977121,1.0,0.5694718630221778,True,Crítico (veto),True,True,True,0.5694718630221778,0.8408059683362948,Medio,Seguro,0
6090087250,0.6711644592189319,0.0131888764832468,0.0,0.0,124.278517021951,4,0.4951353597585416,0.2606725791388397,1.0,1.0,0.6889519847243453,False,Alto,False,False,False,0.6889519847243453,0.7809320717461765,Alto,Alto,1
6090087310,0.7623116151739985,0.0034807174152863,1205.4041564298632,0.0,50143.06907563306,4,0.5152533279125673,0.2961304881197667,0.1361016354884349,1.0,0.4868713628801922,True,Crítico (veto),True,True,True,0.4868713628801922,0.758628177555473,Medio,Alto,0
6090087590,0.657398856817209,-0.0950346570376081,451.1731734076057,0.0,94742.60391556224,4,0.4920970208456372,0.6559463044984866,0.2555837062501974,1.0,0.6009067578985803,False,Alto,False,False,False,0.6009067578985803,0.8468741963092425,Alto,Seguro,0
6090087630,0.3679433490587933,-0.1892344589956142,238.7625640181953,0.0,34015.86005522212,4,0.4282085031395893,1.0,0.3328268621604507,1.0,0.69025884132501,False,Alto,False,False,False,0.6902588413250099,0.9263145683623388,Alto,Seguro,0
6090088090,1.819851134922656,-0.0202075807400021,1176.219079454056,2.395219329833984,17915.193731246218,4,0.7486730781724172,0.3826492105699679,0.1390833134451272,0.8536178239836697,0.5310058565427955,True,Crítico (veto),True,True,True,0.5310058565427955,0.7056385072967396,Medio,Alto,0
6090088100,1.9606295825204223,-0.0242874139256421,156.89491300831511,0.0,4374.822478542712,4,0.7797456475342222,0.3975503213512296,0.3836861718453647,1.0,0.6402455351827041,False,Alto,False,False,False,0.6402455351827041,0.8145824652335399,Alto,Seguro,0
6090088110,1.8480846819563228,0.0077341370310852,1.274303435752719,0.0,740.6610993065832,4,0.7549047767278666,0.280595373322109,0.8999573346121439,1.0,0.7338643711655299,False,Alto,False,False,False,0.7338643711655299,0.8040057975127799,Alto,Seguro,0
6090088150,2.0010759585539013,-0.0118889030160934,70.35635909024106,0.0,2844.6877290515663,4,0.7886729574043011,0.3522662187471953,0.4803890341306204,1.0,0.6553320525705292,False,Alto,False,False,False,0.6553320525705292,0.8081864180832515,Alto,Seguro,0
6090088160,1.9969367304813364,0.0056411630734169,311.50000775788,0.35478486328125,21521.44863637066,4,0.7877593484422489,0.2882397144964698,0.3005672947229755,0.9636379048976682,0.5850510656398406,False,Medio,False,False,False,0.5850510656398406,0.7628566059345054,Medio,Alto,0
6090088240,1.751653356841151,-0.0673909867732003,533.7174605805494,0.0,18336.021224641736,4,0.7336204886182748,0.5549810507080941,0.2351686952652838,1.0,0.6309425586479132,False,Alto,False,False,True,0.6309425586479132,0.8425874605181674,Alto,Seguro,0
6090088570,1.141554703885092,,0.0,0.0,198.5988948355566,3,0.5989597288570507,,1.0,1.0,0.866319909619017,False,Seguro,False,False,False,0.866319909619017,0.8411849377695195,Seguro,Seguro,1
6090089030,0.7066889425311855,,561.5442814847115,0.0,15354.956086595965,3,0.5029763112010249,,0.2289919131200211,1.0,0.5773227414403487,False,Medio,False,False,True,0.5773227414403487,0.8040524652760032,Medio,Seguro,0
6090089070,0.4900014648494248,-0.0459724950884086,77.65181024337474,0.0,8998.559167784106,4,0.455149127459528,0.4767525293837484,0.468536920807022,1.0,0.6001096444125746,False,Alto,False,False,False,0.6001096444125746,0.8090423418872864,Alto,Seguro,0
6090089340,1.8348623326721445,-0.0446152516468853,53.04643444618372,0.0,15481.700904050958,4,0.7519863444516951,0.4717953573722885,0.5142177172231817,1.0,0.6844998547617913,False,Alto,False,False,False,0.6844998547617913,0.8348158580903973,Alto,Seguro,0
6090089410,0.2286387346280948,,0.0,0.0,361.05714152652473,3,0.397461237715233,,1.0,1.0,0.7991537459050777,False,Alto,False,False,False,0.7991537459050777,0.8240529035879293,Alto,Seguro,0
6090089420,1.250624200238039,-0.0221327144648701,544.9510137931996,0.0,36663.3406883415,4,0.6230335096702002,0.3896805350378336,0.2326373224839418,1.0,0.561337841797994,False,Medio,False,False,True,0.561337841797994,0.7937074894173737,Medio,Alto,0
6090090070,0.3838928221369295,,71.14771195068349,0.0,15086.726000588433,3,0.4317288652188803,,0.4790461882998533,1.0,0.6369250178395779,False,Alto,False,False,False,0.6369250178395779,0.8073909079365452,Alto,Seguro,0
6090090180,0.2365830069011323,-0.1160363872228279,175.41644989013724,0.0,32516.546515930004,4,0.3992146946928118,0.732652653471192,0.3701814198786848,1.0,0.6255121920106721,False,Alto,False,False,False,0.6255121920106721,0.8615582914087277,Alto,Seguro,0
6090090190,0.3657279846560629,-0.0856718620943946,43.42966135055232,0.0,3907.243075570897,4,0.4277195286890244,0.621749797356449,0.5380738838394739,1.0,0.6468858024712368,False,Alto,False,False,False,0.6468858024712368,0.8438683414290911,Alto,Seguro,0
6090090250,0.3655645851726816,,216.44499910756969,0.0,62101.23492331343,3,0.4276834632126131,,0.3447226849094004,1.0,0.5908020493740045,False,Medio,False,False,False,0.5908020493740045,0.8019995696948465,Medio,Seguro,0
6090090330,1.1517573349633743,-0.0055206171065081,2572.14378611673,0.0,47709.93794974713,4,0.601211649994572,0.3290068035928005,0.0438743534683955,1.0,0.493523201763942,True,Crítico (veto),True,True,True,0.49352320176394204,0.7703037532664336,Medio,Alto,0
6090090400,0.1655551860491672,-0.0186895395747632,345.2061387599581,0.0,76337.3345287997,4,0.3835374590953114,0.3771047437880028,0.2880959734276161,1.0,0.5121845440777326,False,Medio,False,False,False,0.5121845440777326,0.7724325683791635,Medio,Alto,0
6090090600,0.1968780273825508,,0.0,0.0,390.5786125643493,3,0.3904510256003296,,1.0,1.0,0.7968170085334432,False,Alto,False,False,False,0.7968170085334432,0.823456873350223,Alto,Seguro,0
6090090970,1.4031828691115544,-0.0348825033834695,1140.7350154655055,1.1532519958496097,45123.44060354556,4,0.656706205322174,0.4362476392474995,0.1428097256988738,0.9081519975337524,0.5359788919505749,True,Crítico (veto),True,True,True,0.535978891950575,0.7455845937171511,Medio,Alto,0
6090091010,1.3509191801457114,-0.0055828982496867,253.73160809277795,0.0,11166.0367741194,4,0.6451705823045445,0.3292342781418468,0.3254532312201375,1.0,0.5749645229166322,False,Medio,False,False,False,0.5749645229166322,0.7846761781591072,Medio,Alto,0
6090091080,0.6749914510544188,-0.0207963052122757,8.529296208424288,0.0,4433.339449983092,4,0.4959800520483373,0.3847994574506165,0.7255197090888497,1.0,0.6515748046469508,False,Alto,False,False,False,0.6515748046469508,0.8002628176863776,Alto,Seguro,0
6090091120,-0.1373494313619334,-0.0040379194385374,226.7574120272998,0.0,57231.04286283208,4,0.3166804586444361,0.3235914247769914,0.3390811630489621,1.0,0.4948382616175974,False,Medio,False,False,False,0.49483826161759736,0.7559146100591473,Medio,Alto,0
6090091200,-0.2067631043862326,-0.0328385409727262,437.1714114707573,0.0,72504.65410617279,4,0.3013594971868429,0.4287823069828319,0.2594135069300314,1.0,0.4973888277749265,False,Medio,False,False,False,0.49738882777492655,0.7766797972447408,Medio,Alto,0
6090091210,0.428533270049327,0.0106567864617613,264.1151476847812,5.768582855224611,28194.373723198514,4,0.4415818891566299,0.2699207400810777,0.3205886702618246,0.770997487903152,0.450772196850671,False,Medio,False,False,False,0.45077219685067105,0.606684649912959,Medio,Alto,0
6090091460,0.7385348367097004,-0.0989862614977727,17.687465627728642,0.0,7090.70582021485,4,0.5100053257457648,0.6703790749440761,0.6435200796057821,1.0,0.7059761200739058,False,Alto,False,False,False,0.7059761200739058,0.8664126135765289,Alto,Seguro,0
6090091540,0.0380808192862217,-0.0410543870847781,365.2449698163673,3.7275347839355457,33547.99928755753,4,0.3554013617687444,0.4587897184398467,0.2812450726311994,0.8139753555282273,0.4773528770920044,False,Medio,False,False,False,0.47735287709200447,0.6703458873854167,Medio,Alto,0
6090091820,0.2144674001462586,,7.630944012451173,0.0,25747.50264010679,3,0.3943333457605331,,0.7375754934597296,1.0,0.7106362797400876,False,Alto,False,False,False,0.7106362797400876,0.813926008242218,Alto,Seguro,0
6090091830,0.7246202719787501,-0.0876026346944387,2.741187006907743,0.0,2418.577280489123,4,0.5069341079200282,0.6288017171525688,0.8393564656269762,1.0,0.7437730726748933,False,Alto,False,False,False,0.7437730726748933,0.8636046107032007,Alto,Seguro,0
6090091860,0.2250433319493009,,6.124510156250002,0.0,34734.3742592354,3,0.3966676617025207,,0.7609296207153735,1.0,0.7191990941392982,False,Alto,False,False,False,0.7191990941392982,0.8150020417075234,Alto,Seguro,0
6090091910,-0.6288358206549409,-0.0057822988518557,426.0344889816224,0.0,100044.4937146511,4,0.2081997559354206,0.3299625653848715,0.2625481313314581,1.0,0.4501776131629376,False,Medio,False,False,True,0.45017761316293753,0.7453333160514463,Medio,Alto,0
6090092270,0.4953135827560565,0.0214611364394529,1402.6628075378712,4.259358294677732,60739.77985718189,4,0.4563216162525819,0.230459122752268,0.1176629854849004,0.8012090788051415,0.4014132008237229,True,Crítico (veto),True,True,True,0.40141320082372295,0.6102208763410122,Medio,Alto,0
6090092360,-0.100235830388664,0.0007894381012738,136.8272419972372,0.0,7758.6564073339905,4,0.324872159577261,0.3059600692268008,0.4002361291996351,1.0,0.5077670895009243,False,Medio,False,False,False,0.5077670895009242,0.7547084512914376,Medio,Alto,0
6090093290,-0.4889794072605428,0.0023682556978187,199.24930123571173,0.0,23484.08482743425,4,0.2390688142326626,0.3001936236788978,0.3547531849704142,1.0,0.4735039057204936,False,Medio,False,False,True,0.4735039057204936,0.7443302590258554,Medio,Alto,0
6090093300,-0.2836039839639299,-0.0317992665560765,683.7569686554325,0.0,36142.23873282025,4,0.2843992053151631,0.4249864794305839,0.2050556499161399,1.0,0.4786103336654717,False,Medio,False,False,True,0.4786103336654717,0.7722908651314893,Medio,Alto,0
6090094190,-0.7785833266499839,-0.0955314725969289,603.506405647046,0.0,42811.3589245364,4,0.1751475391636958,0.6577608648862374,0.2202325848513145,1.0,0.513285247225312,True,Crítico (veto),False,True,True,0.513285247225312,0.8190301049093981,Medio,Seguro,0
6090094200,-0.771538703288937,-0.0048930196946465,243.62703448737724,1.953704943847656,25109.9673479469,4,0.1767024259503391,0.3267145778731071,0.3303813424878089,0.8703003712689774,0.4260246793950581,True,Crítico (veto),False,True,True,0.42602467939505817,0.6615324762996938,Medio,Alto,0
6090094660,-0.124077810727084,-0.0290286832487064,209.99718250107804,0.0,40487.17151090762,4,0.3196097660757709,0.4148672498166995,0.3483876432529781,1.0,0.5207161647863622,False,Medio,False,False,False,0.5207161647863621,0.7782595900645639,Medio,Alto,0
6090094710,-0.5299738327455865,-0.0043361656362674,48.932562460291294,0.0,17141.910965233834,4,0.2300205390806957,0.3246807339301468,0.5238570663167073,1.0,0.5196395848318874,False,Medio,False,False,True,0.5196395848318874,0.755749238572961,Medio,Alto,0
6090096230,-0.55653603168517,-0.0059993604602125,378.55065586248656,0.0,21262.649866028474,4,0.2241577398878073,0.3307553573754529,0.2769001772586092,1.0,0.4579533186304674,False,Medio,False,False,True,0.45795331863046734,0.7474182918161302,Medio,Alto,0
6090096290,-0.7900507974611559,-0.013881802735679,134.42716012889184,1.3320611755371097,21531.86192392258,4,0.1726164430458958,0.3595450505391455,0.402375006421014,0.8985989187400808,0.458283854686534,True,Crítico (veto),False,True,True,0.458283854686534,0.6897992107277678,Medio,Alto,0
6090096440,0.1079483972299262,-0.0124599856736669,54.9501885536104,0.0,38696.751693967664,4,0.3708225089602518,0.3543520309749384,0.5100027842913342,1.0,0.5587943310566311,False,Medio,False,False,False,0.5587943310566311,0.7742691768160823,Medio,Alto,0
6090096470,-0.5795871795676492,-0.0212605884652528,0.0,0.0,116.55951837420244,4,0.2190698986474061,0.3864951974163698,1.0,1.0,0.651391274015944,False,Alto,False,False,True,0.651391274015944,0.7874370171136897,Alto,Alto,1
6090096570,0.0114819521910366,-0.0319000042413014,11.812719195556642,0.0,15422.446618558995,4,0.3495304691934686,0.4253544119756368,0.6894720938707267,1.0,0.6160892437599581,False,Alto,False,False,False,0.616089243759958,0.7961187849450886,Alto,Alto,1
6090096580,-0.6309859537058128,-0.0028933394376238,50.00122927856444,0.0,18991.40421356438,4,0.2077251793258587,0.3194109809657931,0.5212787407001871,1.0,0.5121037252479598,False,Medio,False,False,True,0.5121037252479597,0.7525012287246435,Medio,Alto,0
6090097140,-0.8644714854742905,-0.0252824790279469,119.06483218520232,0.0,24444.02403501004,4,0.1561903350037863,0.4011846795833751,0.4170345262487387,1.0,0.493602385208975,True,Crítico (veto),False,True,True,0.49360238520897504,0.763684820391757,Medio,Alto,0
6090097150,-0.8379135708301394,-0.0444763900930586,367.99543585604494,0.1776235900878906,14635.941213153672,4,0.162052188568496,0.4712881818818512,0.2803341222017829,0.9804205777064824,0.4735237675896531,True,Crítico (veto),False,True,True,0.4735237675896531,0.7632342309729278,Medio,Alto,0
6090097170,-0.9732669585238902,-0.01013600760255,96.4742176079484,0.0,27486.35888792534,4,0.1321770365176215,0.3458639744502687,0.442413561619085,1.0,0.4801136431467439,True,Crítico (veto),True,True,True,0.4801136431467438,0.7494167777253766,Medio,Alto,0
6090097200,-0.9700626388150686,-0.0938949176784058,520.2143080615945,0.3552977844238281,40854.866680766994,4,0.132884292834968,0.6517835405617123,0.2382828399766726,0.963592575059958,0.4966358121083277,True,Crítico (veto),True,True,True,0.49663581210832775,0.7914210087883449,Medio,Alto,0
6090097240,0.2794509024702173,-0.0847911712169281,29.935756311035167,0.0,5417.51697530467,4,0.4086764815017618,0.6185331775261663,0.5821484367620248,1.0,0.6523395239474883,False,Alto,False,False,False,0.6523395239474882,0.8431390511693138,Alto,Seguro,0
6090097270,0.1011960324131334,-0.0349372558164604,4.796839318847656,0.0,10184.79165413677,4,0.3693321293765425,0.4364476160682218,0.7860388711208119,1.0,0.6479546541413941,False,Alto,False,False,False,0.6479546541413941,0.8040739359551495,Alto,Seguro,0
6090097280,-0.8758726900020051,-0.0572719237565577,266.0373945995139,0.0,32907.718538972695,4,0.1536738651567274,0.5180223633911014,0.3197090591275059,1.0,0.4978513219188337,True,Crítico (veto),False,True,True,0.4978513219188337,0.7876499886353603,Medio,Alto,0
6090097490,-0.7868539798556298,-0.0517247287682127,215.44337944216187,0.7994062438964842,37512.100134386565,4,0.1733220435016457,0.4977618862378863,0.3452848209031308,0.929650341569532,0.4865047730530487,True,Crítico (veto),False,True,True,0.48650477305304873,0.740490366380831,Medio,Alto,0
6090097540,-0.2798406669837902,0.0001190736367583,62.92560910977231,0.0,39684.45444735778,4,0.2852298433133172,0.3084084965754302,0.4937779641506212,1.0,0.5218540760098422,False,Medio,False,False,False,0.5218540760098421,0.7554362279825253,Medio,Alto,0
6090098020,0.5970946553923399,-0.0228154424544928,106.86023457641596,0.7106705810546875,51535.35205129623,4,0.4787866987504798,0.3921741187075395,0.4300860964375729,0.9357064021781756,0.559188329018442,False,Medio,False,False,False,0.5591883290184418,0.7483632032517222,Medio,Alto,0
6090098040,0.6180957595964529,-0.0420716179494763,19.961642971023863,0.0,9419.480914556714,4,0.48342205507236,0.4625050345116749,0.6295376178609204,1.0,0.6438661768612388,False,Alto,False,False,False,0.6438661768612388,0.814101584674596,Alto,Seguro,0
6090099040,0.7582295496053599,-0.0257300809908585,18.33005453220739,0.7996740417480468,20739.08414116736,4,0.5143523358382454,0.4028194930994599,0.6394037835893794,0.9296325205868522,0.6215520332784842,False,Alto,False,False,False,0.6215520332784842,0.7579065881583112,Alto,Alto,1
6090099070,0.8819762397544572,-0.1202815445549415,11.374466595458982,0.0,6829.85046776399,4,0.5416656616957511,0.748157591249619,0.6937095429022202,1.0,0.7458831989618976,False,Alto,False,False,False,0.7458831989618976,0.8895209314482893,Alto,Seguro,0
6090099360,0.879438456402861,-0.0205111113779828,27.45507906494143,0.0,40420.96312507553,4,0.5411055230483708,0.3837578205195064,0.5923254274777006,1.0,0.6292971927613944,False,Alto,False,False,False,0.6292971927613944,0.7988464062532443,Alto,Alto,1
6090099410,0.0526280014199659,-0.0330185977398285,16.439860766601562,0.0,78535.5416362006,4,0.3586122106847736,0.4294399431437786,0.6519326703985924,1.0,0.6099962060567862,False,Alto,False,False,False,0.6099962060567862,0.7964537157344562,Alto,Alto,1
6090099560,0.0301889232002045,,0.0,0.0,254.30992785298173,3,0.3536594652447141,,1.0,1.0,0.7845531550815714,False,Alto,False,False,False,0.7845531550815714,0.8203287394072108,Alto,Seguro,0
