HYBAS_ID,D1_raw,D2_raw,D4_raw,D5_raw,area_total_ha,n_indicadores_validos,D1_norm,D2_norm,D4_norm,D5_norm,ICSHM_EO,veto_activado,categoria
6090081280,0.5806558250238688,0.0084001247773085,1739.3613740611836,0.0,44090.85594480147,4,0.4751583259024519,0.27816293142218873,0.09148478746551869,1.0,0.4612015111975398,True,Crítico (veto)
6090081290,0.5256557822935934,-0.1826908584545234,26.96259051300649,0.0,36267.532611675546,4,0.46301873584587117,0.9761002687770869,0.5944511561295004,1.0,0.7583925401881146,False,Alto
6090082590,0.6678183868838168,-0.0514758031585296,23.393547063538797,0.0,5330.674339499646,4,0.4943968158514548,0.49685271473076764,0.6110766328424767,1.0,0.6505815408561748,False,Alto
6090082720,0.7363739624125183,,0.0,0.0,105.8635656504216,3,0.5095283783321012,,1.0,1.0,0.8365094594440338,False,Seguro
6090082800,0.6570276429250613,,0.0,0.0,482.734121392417,3,0.4920150866461298,,1.0,1.0,0.8306716955487099,False,Seguro
6090082810,0.942758403682862,,0.0,0.0,201.31364726406403,3,0.5550814795063171,,1.0,1.0,0.8516938265021058,False,Seguro
6090083710,0.5935984735350709,,216.65543715425437,0.0,26802.95759076701,3,0.47801502272254215,,0.344604910597635,1.0,0.6075399777733924,False,Alto
6090083810,0.6764413450426447,,1081.3957207599508,0.0,14871.043650802332,3,0.4963000721386648,,0.14930804344462356,1.0,0.5485360385277628,True,Crítico (veto)
6090084000,0.7417954088045192,,3.562665002058441,0.0,487.93595874431145,3,0.5107249980699327,,0.8151876741546953,1.0,0.7753042240748759,False,Alto
6090084140,0.9098957073376804,,1375.8987219493977,0.0,32085.925976951803,3,0.5478280367455393,,0.1200069396286092,1.0,0.5559449921247162,True,Crítico (veto)
6090084260,0.9850787499894936,,0.0,0.0,169.5735984977833,3,0.5644224114349434,,1.0,1.0,0.8548074704783145,False,Seguro
6090084300,0.7857658324715641,-0.1020976729157284,1.4178944274902343,0.0,9481.927683116795,4,0.5204301344922773,0.6817431391387172,0.8925031129835096,1.0,0.773669096653626,False,Alto
6090084310,0.6840225714307875,-0.0385966526143163,25.4560897183048,0.0,29652.59624456692,4,0.4979733977564197,0.4498131324009419,0.6011940781838587,1.0,0.6372451520853051,False,Alto
6090085920,1.0023298763326791,-0.0357448772248166,938.0037307246158,0.0,63767.72154067925,4,0.5682300739643631,0.43939735825807225,0.16661093176352515,1.0,0.5435595909964901,True,Crítico (veto)
6090086020,0.5538863553742176,-0.0064472315657008,1.3298495910644532,0.0,8121.003273740284,4,0.4692497779914525,0.33239115390313867,0.897019406776051,1.0,0.6746650846676605,False,Alto
6090086490,1.3789816341543597,-0.1567430025445292,2.8450057537482776,0.0,1009.9542011879644,4,0.6513645172677826,0.8813287774298533,0.8360237763726559,1.0,0.8421792677675729,False,Seguro
6090086720,0.6726154496266323,-0.1269860567442271,17.111641992187515,0.0,4339.19430599167,4,0.4954556218501893,0.7726450333387964,0.6473307680918989,1.0,0.7288578558202212,False,Alto
6090086730,0.9889000792566464,-0.1079478832692107,986.3308265325842,0.0,23175.17779868765,4,0.5652658538846511,0.7031103442680241,0.16050058415227764,1.0,0.6072191955762382,True,Crítico (veto)
6090087020,0.6703351009305055,-0.0767722443597781,0.0,0.0,963.9952217902488,4,0.4949523040892778,0.5892449904831754,1.0,1.0,0.7710493236431133,False,Alto
6090087030,0.6472944623176036,0.0025823183042683,0.0,0.0,424.9523230285362,4,0.4898667824511558,0.29941178518999634,1.0,1.0,0.6973196419102881,False,Alto
6090087090,0.7904903852351982,-0.107518042140648,3321.003144504766,0.0,36742.1337922932,4,0.52147293611395,0.7015404001101111,0.01277338367556613,1.0,0.5589466799749068,True,Crítico (veto)
6090087140,0.856736436664083,-0.1351434108878244,368.1907305015199,0.0,12185.798489443929,4,0.5360947412488603,0.8024388097617063,0.28026969930604695,1.0,0.6547008125791534,False,Alto
6090087200,0.873493954944984,-0.119177021288362,125.17027638983028,0.0,12163.409364899504,4,0.5397934547806558,0.7441234499485206,0.4109954277287259,1.0,0.6737280831144756,False,Alto
6090087210,1.4705107457265807,-0.0394770009677991,3688.454987185459,0.0,66044.30639544786,4,0.6715667905310754,0.4530285012026667,0.0,1.0,0.5311488229334356,True,Crítico (veto)
6090087230,0.6309737774058872,-0.121323692443215,141.20380119528377,0.0,2592.003163708258,4,0.4862644866267236,0.7519639138189536,0.396430050264749,1.0,0.6586646126776066,False,Alto
6090087240,0.8115867937151185,-0.0909986222267694,1487.072112621404,0.0,20935.970822398616,4,0.5261293279620136,0.6412051621289852,0.11055296199771214,1.0,0.5694718630221778,True,Crítico (veto)
6090087250,0.6711644592189319,0.0131888764832468,0.0,0.0,124.278517021951,4,0.4951353597585416,0.2606725791388397,1.0,1.0,0.6889519847243453,False,Alto
6090087310,0.7623116151739985,0.0034807174152863,1205.4041564298632,0.0,50143.06907563306,4,0.5152533279125673,0.2961304881197667,0.1361016354884349,1.0,0.4868713628801922,True,Crítico (veto)
6090087590,0.657398856817209,-0.0950346570376081,451.1731734076057,0.0,94742.60391556224,4,0.4920970208456372,0.6559463044984866,0.25558370625019744,1.0,0.6009067578985803,False,Alto
6090087630,0.3679433490587933,-0.1892344589956142,238.76256401819532,0.0,34015.86005522212,4,0.42820850313958936,1.0,0.33282686216045076,1.0,0.69025884132501,False,Alto
6090088090,1.8198511349226556,-0.0202075807400021,1176.219079454056,2.395219329833984,17915.193731246218,4,0.7486730781724172,0.3826492105699679,0.13908331344512725,0.8536178239836697,0.5310058565427955,True,Crítico (veto)
6090088100,1.9606295825204223,-0.0242874139256421,156.89491300831511,0.0,4374.822478542712,4,0.7797456475342222,0.3975503213512296,0.3836861718453647,1.0,0.6402455351827041,False,Alto
6090088110,1.8480846819563228,0.0077341370310852,1.274303435752719,0.0,740.6610993065832,4,0.7549047767278666,0.28059537332210904,0.8999573346121439,1.0,0.7338643711655299,False,Alto
6090088150,2.0010759585539013,-0.0118889030160934,70.35635909024106,0.0,2844.6877290515663,4,0.7886729574043011,0.3522662187471953,0.4803890341306204,1.0,0.6553320525705292,False,Alto
6090088160,1.9969367304813364,0.0056411630734169,311.50000775788,0.35478486328125,21521.44863637066,4,0.7877593484422489,0.2882397144964698,0.3005672947229755,0.9636379048976682,0.5850510656398406,False,Medio
6090088240,1.751653356841151,-0.0673909867732003,533.7174605805494,0.0,18336.021224641736,4,0.7336204886182748,0.5549810507080941,0.23516869526528383,1.0,0.6309425586479132,False,Alto
6090088570,1.141554703885092,,0.0,0.0,198.5988948355566,3,0.5989597288570507,,1.0,1.0,0.866319909619017,False,Seguro
6090089030,0.7066889425311855,,561.5442814847115,0.0,15354.956086595965,3,0.5029763112010249,,0.2289919131200211,1.0,0.5773227414403487,False,Medio
6090089070,0.4900014648494248,-0.0459724950884086,77.65181024337474,0.0,8998.559167784106,4,0.45514912745952807,0.47675252938374846,0.46853692080702203,1.0,0.6001096444125746,False,Alto
6090089340,1.8348623326721445,-0.0446152516468853,53.04643444618372,0.0,15481.700904050958,4,0.7519863444516951,0.4717953573722885,0.5142177172231817,1.0,0.6844998547617913,False,Alto
6090089410,0.2286387346280948,,0.0,0.0,361.05714152652473,3,0.397461237715233,,1.0,1.0,0.7991537459050777,False,Alto
6090089420,1.250624200238039,-0.0221327144648701,544.9510137931996,0.0,36663.3406883415,4,0.6230335096702002,0.3896805350378336,0.23263732248394187,1.0,0.561337841797994,False,Medio
6090090070,0.3838928221369295,,71.14771195068349,0.0,15086.726000588433,3,0.4317288652188803,,0.47904618829985335,1.0,0.6369250178395779,False,Alto
6090090180,0.2365830069011323,-0.1160363872228279,175.41644989013724,0.0,32516.546515930004,4,0.3992146946928118,0.732652653471192,0.3701814198786848,1.0,0.6255121920106721,False,Alto
6090090190,0.3657279846560629,-0.0856718620943946,43.42966135055232,0.0,3907.243075570897,4,0.4277195286890244,0.621749797356449,0.5380738838394739,1.0,0.6468858024712368,False,Alto
6090090250,0.3655645851726816,,216.44499910756969,0.0,62101.23492331343,3,0.4276834632126131,,0.3447226849094004,1.0,0.5908020493740045,False,Medio
6090090330,1.1517573349633743,-0.0055206171065081,2572.14378611673,0.0,47709.93794974713,4,0.601211649994572,0.32900680359280055,0.04387435346839552,1.0,0.49352320176394204,True,Crítico (veto)
6090090400,0.1655551860491672,-0.0186895395747632,345.2061387599581,0.0,76337.3345287997,4,0.38353745909531145,0.37710474378800285,0.28809597342761617,1.0,0.5121845440777326,False,Medio
6090090600,0.1968780273825508,,0.0,0.0,390.5786125643493,3,0.3904510256003296,,1.0,1.0,0.7968170085334432,False,Alto
6090090970,1.4031828691115544,-0.0348825033834695,1140.7350154655055,1.1532519958496097,45123.44060354556,4,0.656706205322174,0.43624763924749954,0.14280972569887385,0.9081519975337523,0.5359788919505749,True,Crítico (veto)
6090091010,1.3509191801457114,-0.0055828982496867,253.73160809277795,0.0,11166.0367741194,4,0.6451705823045445,0.3292342781418468,0.3254532312201375,1.0,0.5749645229166322,False,Medio
6090091080,0.6749914510544188,-0.0207963052122757,8.529296208424288,0.0,4433.339449983092,4,0.4959800520483373,0.3847994574506165,0.7255197090888497,1.0,0.6515748046469508,False,Alto
6090091120,-0.1373494313619334,-0.0040379194385374,226.7574120272998,0.0,57231.04286283208,4,0.31668045864443617,0.32359142477699143,0.3390811630489621,1.0,0.4948382616175974,False,Medio
6090091200,-0.2067631043862326,-0.0328385409727262,437.1714114707573,0.0,72504.65410617279,4,0.30135949718684296,0.42878230698283193,0.2594135069300314,1.0,0.49738882777492655,False,Medio
6090091210,0.428533270049327,0.0106567864617613,264.1151476847812,5.768582855224611,28194.373723198514,4,0.4415818891566299,0.2699207400810777,0.3205886702618246,0.770997487903152,0.45077219685067105,False,Medio
6090091460,0.7385348367097004,-0.0989862614977727,17.687465627728642,0.0,7090.70582021485,4,0.5100053257457648,0.6703790749440761,0.6435200796057821,1.0,0.7059761200739058,False,Alto
6090091540,0.0380808192862217,-0.0410543870847781,365.2449698163673,3.7275347839355457,33547.99928755753,4,0.3554013617687444,0.4587897184398467,0.28124507263119947,0.8139753555282273,0.47735287709200447,False,Medio
6090091820,0.2144674001462586,,7.630944012451173,0.0,25747.50264010679,3,0.39433334576053314,,0.7375754934597296,1.0,0.7106362797400876,False,Alto
6090091830,0.7246202719787501,-0.0876026346944387,2.741187006907743,0.0,2418.577280489123,4,0.5069341079200282,0.6288017171525688,0.8393564656269762,1.0,0.7437730726748933,False,Alto
6090091860,0.2250433319493009,,6.124510156250002,0.0,34734.3742592354,3,0.39666766170252077,,0.7609296207153735,1.0,0.7191990941392982,False,Alto
6090091910,-0.6288358206549409,-0.0057822988518557,426.0344889816224,0.0,100044.4937146511,4,0.20819975593542062,0.32996256538487156,0.26254813133145816,1.0,0.4501776131629376,False,Medio
6090092270,0.4953135827560565,0.0214611364394529,1402.6628075378712,4.259358294677732,60739.77985718189,4,0.45632161625258194,0.230459122752268,0.1176629854849004,0.8012090788051415,0.40141320082372295,True,Crítico (veto)
6090092360,-0.100235830388664,0.0007894381012738,136.8272419972372,0.0,7758.6564073339905,4,0.324872159577261,0.30596006922680086,0.40023612919963514,1.0,0.5077670895009243,False,Medio
6090093290,-0.4889794072605428,0.0023682556978187,199.24930123571173,0.0,23484.08482743425,4,0.23906881423266269,0.3001936236788978,0.3547531849704142,1.0,0.47350390572049367,False,Medio
6090093300,-0.2836039839639299,-0.0317992665560765,683.7569686554325,0.0,36142.23873282025,4,0.28439920531516316,0.4249864794305839,0.2050556499161399,1.0,0.47861033366547173,False,Medio
6090094190,-0.7785833266499839,-0.0955314725969289,603.506405647046,0.0,42811.3589245364,4,0.17514753916369585,0.6577608648862374,0.22023258485131458,1.0,0.513285247225312,True,Crítico (veto)
